광종,기간,예측가격(달러_톤),수급안정화지수,시장전망지표
동,2008-09-08,3379.869027,64.062764,42.658841
동,2009-04-20,6122.0344,64.065725,91.649027
동,2016-02-02,6841.13916,64.063005,42.816138
동,2023-04-01,8592.457105,64.068183,2.841759
동,2023-10-23,9946.656016,47.938121,30.430363
동,2008-01-01,4345.881622,61.174973,30.874236
동,2015-03-13,3379.621699,64.063061,88.13761
동,2008-01-01,3379.700949,51.933927,69.927162
동,2018-02-03,3380.022164,64.063498,49.496356
동,2009-04-17,3379.884207,64.06795,21.374832
동,2023-04-06,3380.090108,64.069232,59.936571
동,2011-03-17,3380.083574,64.063786,19.509046
동,2021-01-21,7769.684258,64.068513,30.651808
동,2023-09-02,3380.09819,36.627515,3.544907
동,2012-07-01,9685.037962,64.066423,30.669823
동,2025-12-10,3514.321767,64.066268,49.509271
동,2011-07-24,3379.621699,29.691347,12.342431
동,2016-07-28,3379.932138,19.958676,21.055058
동,2022-12-03,3380.119136,64.063862,42.393331
동,2009-12-11,3379.621699,64.068637,5.061466
동,2011-12-28,8235.154442,64.05921,2.841759
동,2008-01-01,3379.739758,67.5671,15.758886
동,2008-01-16,5307.060956,64.061852,81.81683
동,2008-01-01,3380.111547,64.067027,82.52367
동,2012-03-23,9946.656016,64.067362,38.622145
동,2009-09-23,8968.251591,64.070245,64.264533
동,2015-05-17,4674.10382,64.063981,72.085197
동,2015-08-16,3379.629384,64.070282,2.841759
동,2008-01-01,5842.67087,30.0133,2.841759
동,2019-05-29,7185.211697,64.062397,33.592323
동,2018-01-09,9210.013018,64.064464,74.291177
동,2013-09-25,3380.052828,90.517829,6.539036
동,2008-01-01,3379.621699,42.041512,20.330083
동,2008-01-01,6487.424041,64.066506,19.769752
동,2023-12-19,3379.621699,64.061433,2.841759
동,2017-07-14,7127.732205,64.071673,38.935317
동,2020-08-24,3379.647994,64.064008,30.443769
동,2013-09-11,3380.091295,64.066262,37.058414
동,2008-01-01,3380.137195,64.066452,37.895942
동,2008-05-10,3379.911694,64.068296,7.135755
동,2010-09-27,9946.656016,64.063453,8.882555
동,2008-01-01,9946.656016,64.059891,66.456998
동,2008-01-01,9123.655405,64.063782,48.407891
동,2009-01-09,6831.842426,40.602967,61.463149
동,2008-01-01,3380.06949,45.712153,47.340543
동,2023-08-01,3379.763081,9.626662,6.047911
동,2008-01-01,3380.127522,64.066383,44.945757
동,2023-10-06,8830.946421,64.059717,94.419317
동,2008-01-01,3379.902737,27.05681,69.31543
동,2008-01-01,3379.809896,64.063087,62.789439
동,2012-05-08,3379.836977,64.064415,68.067352
동,2022-04-20,7609.791085,64.071052,92.7576
동,2009-06-12,4563.504576,8.58879,6.618357
동,2021-11-26,9025.206105,64.061769,68.410789
동,2012-01-29,3379.913623,49.176372,82.446008
동,2021-06-20,3379.740927,41.045237,87.936279
동,2008-01-01,3379.966567,64.063263,30.566062
동,2008-01-01,3379.836351,64.067433,84.84506
동,2017-12-13,7057.468998,64.067598,50.584105
동,2019-07-27,3379.875872,19.531203,72.04996
동,2023-06-22,3379.621699,7.499749,16.54835
동,2012-02-23,3379.807375,49.836473,72.977232
동,2017-04-14,3379.754512,64.060428,46.019576
동,2008-01-01,9233.57682,64.070728,17.860019
동,2008-01-01,3380.110719,64.067937,6.221989
동,2012-02-14,3379.635647,64.064588,72.095475
동,2023-10-20,5894.825984,64.066374,41.293304
동,2018-03-04,6581.860862,45.269876,66.01795
동,2016-01-28,3379.917481,64.060762,39.64303
동,2021-12-25,5621.484943,64.069995,9.184344
동,2013-10-05,3379.689888,64.063338,5.966212
동,2012-01-01,7496.137956,64.066445,19.259832
동,2020-01-10,3379.733783,64.061784,6.166414
동,2012-09-16,3380.097295,64.06571,30.472642
동,2009-03-25,3379.621699,41.984436,11.493792
동,2027-10-01,3379.916102,64.058845,15.335307
동,2015-06-21,3379.621699,40.379271,49.610463
동,2018-03-30,8024.36742,64.066096,7.666017
동,2012-05-14,3379.621699,75.448561,22.745183
동,2021-11-09,3379.627773,40.622712,12.573679
동,2008-01-01,3379.818023,64.066306,19.532501
동,2016-07-12,3379.875015,64.061372,55.061157
동,2011-05-08,9946.656016,64.071979,50.707739
동,2013-06-30,3379.621699,64.066144,14.219272
동,2016-07-06,5818.555017,46.584919,2.841759
동,2009-10-10,3379.647113,40.48189,64.768639
동,2021-02-27,3379.916151,64.062056,38.264569
동,2017-01-18,9239.813708,64.063642,42.195997
동,2021-08-20,3379.621699,64.069044,75.184138
동,2027-10-01,3380.069192,64.062614,40.779452
동,2015-11-03,3379.878679,41.019625,30.683341
동,2018-03-22,3379.792012,42.201593,13.312411
동,2009-08-08,3380.092149,67.143036,34.546414
동,2011-09-10,9587.08459,77.488056,61.171749
동,2019-02-19,3379.621699,64.062285,71.634324
동,2010-05-04,3379.921728,9.749287,82.541389
동,2012-04-28,8003.045215,64.061566,2.841759
동,2008-01-01,3379.763678,64.067062,40.387329
동,2016-12-27,3379.915962,64.06117,42.997396
동,2008-01-01,3380.050836,53.874564,12.954602
동,2013-11-25,3380.032366,64.064384,33.960285
동,2012-03-21,3379.621699,64.066932,71.328027
동,2018-07-01,7172.198851,64.064711,75.493099
동,2008-01-01,8353.347691,27.045107,55.239893
동,2008-02-16,3379.621699,64.066546,30.750021
동,2014-02-26,9243.524717,64.060695,75.364718
동,2009-04-05,7929.310487,50.596239,42.615074
동,2013-10-18,9197.794279,64.067739,65.556048
동,2015-05-21,3379.621699,64.059315,30.918188
동,2014-07-31,3380.127717,64.062603,61.754894
동,2010-05-06,6820.582333,64.066054,93.241076
동,2008-09-13,3379.641042,64.064048,7.425155
동,2019-12-18,3379.784496,64.05881,38.74069
동,2019-12-09,3379.621699,64.061251,68.826055
동,2010-07-14,3379.668634,64.069876,61.420507
동,2020-01-22,3379.621699,44.867844,68.895976
동,2008-01-01,3379.771806,16.136408,6.7372
동,2013-10-12,3379.94072,64.065232,21.715448
동,2008-01-01,3379.770708,64.068257,94.447558
동,2014-08-05,3379.621699,64.066862,52.212185
동,2024-07-15,9946.656016,64.059419,91.361517
동,2008-01-01,9557.405243,64.065997,94.447558
동,2027-04-21,3379.976357,64.063335,14.846582
동,2019-08-12,3380.00075,64.069616,41.023756
동,2008-01-01,3379.732682,64.069954,7.889948
동,2018-04-22,3379.621699,31.29355,72.105754
동,2015-09-24,3379.669967,64.064357,7.605
동,2010-01-27,3379.688733,64.069252,69.762444
동,2014-03-07,7543.46782,64.066613,45.907105
동,2015-01-17,3379.716031,64.06913,94.447558
동,2012-02-02,9213.019944,59.220977,89.96687
동,2010-04-17,4650.876174,64.064219,42.549837
동,2013-12-21,6850.436579,64.07165,94.447558
동,2016-11-09,3380.039336,46.780823,70.329173
동,2008-01-01,6812.894742,64.063436,5.262042
동,2008-01-01,3379.621699,48.493569,35.430582
동,2018-02-18,3379.621699,64.067282,62.129607
동,2009-02-20,3379.729842,64.066249,24.994303
동,2008-08-12,3380.002842,64.064605,41.544023
동,2008-01-01,3380.02099,78.413972,29.370365
동,2008-01-03,3379.621699,64.059613,43.888187
동,2008-01-01,3379.621699,64.066976,4.624834
동,2026-01-05,7294.584764,64.063896,10.241968
동,2013-11-12,3379.861165,45.301315,49.441167
동,2016-09-15,9389.428261,75.701874,31.163726
동,2011-08-18,8134.564932,64.069241,45.002138
동,2010-12-16,3380.108182,64.067591,93.052852
동,2021-10-25,8469.107638,64.066112,56.602164
동,2014-08-03,9252.956301,64.05899,30.660806
동,2012-10-26,7987.051851,64.064362,16.633845
동,2013-06-02,9946.656016,64.064966,53.005516
동,2008-01-01,3379.621699,64.059772,2.841759
동,2008-01-01,3379.907185,64.06482,13.07382
동,2014-08-06,3379.835323,64.069993,31.222997
동,2008-01-01,9946.656016,74.730475,42.170939
동,2027-10-01,9946.656016,64.058964,4.412263
동,2008-01-01,3379.621699,64.067606,30.738912
동,2011-07-18,8470.209324,41.909375,46.324358
동,2013-05-23,6577.430504,64.065112,2.841759
동,2015-08-25,7775.809513,64.064876,9.127063
동,2008-01-01,3379.621699,7.499749,43.766374
동,2017-12-12,3379.621699,64.059174,21.236884
동,2008-01-01,4607.028934,64.060819,40.55536
동,2010-08-12,3380.032748,69.046944,40.611365
동,2008-04-08,9946.656016,64.068414,2.841759
동,2008-01-01,8509.263179,64.071705,9.019369
동,2018-03-15,3379.621699,21.776701,52.321368
동,2008-01-01,7183.255911,28.761018,49.185451
동,2009-08-17,4643.908224,7.499749,2.841759
동,2008-01-01,3379.621699,64.066875,30.094129
동,2013-03-15,3379.912543,31.878348,93.604585
동,2014-12-02,5663.980391,64.067655,21.545122
동,2018-12-29,3379.621699,41.920362,29.201135
동,2008-01-01,3380.064788,64.062737,76.742793
동,2021-08-10,3379.621699,64.061435,14.428368
동,2008-01-01,9670.713036,64.068615,48.58681
동,2008-01-01,3380.003849,46.067478,75.623489
동,2015-07-15,3379.963521,74.748053,71.503113
동,2024-11-03,3379.729418,64.061132,73.750529
동,2008-01-01,9690.769112,64.06853,27.736448
동,2014-03-27,7307.83492,64.069339,2.841759
동,2009-05-27,3380.04592,58.060222,63.799722
동,2014-07-03,3379.72572,8.838451,42.291264
동,2013-04-09,3379.621699,64.069063,75.526499
동,2008-01-20,9946.656016,64.065643,64.768388
동,2016-02-07,4671.781239,64.060063,49.547827
동,2014-12-10,3379.621699,41.595137,15.618026
동,2008-01-01,9946.656016,64.064428,24.280717
동,2008-01-01,9249.912265,64.067095,79.172453
동,2022-11-22,4751.257622,30.032308,64.76875
동,2017-02-22,7194.727006,29.272102,2.841759
동,2020-11-06,5662.14773,50.997539,11.542331
동,2011-09-23,3380.027912,66.507082,93.11051
동,2021-12-18,3379.621699,64.063924,60.807691
동,2010-12-05,3379.759114,64.066257,30.624764
동,2010-07-28,3379.945337,64.06411,2.841759
동,2014-02-01,3379.751331,64.066892,44.776814
동,2014-07-20,3380.04414,64.061375,8.069906
동,2011-11-30,3379.621699,64.070634,71.284251
동,2010-10-23,7937.011985,64.069088,72.051226
동,2025-01-22,5832.979808,64.060623,15.399193
동,2017-04-26,8482.565291,64.062902,29.212735
동,2015-10-29,3380.084019,64.066573,29.606197
동,2023-01-24,3379.621699,64.062297,69.664817
동,2018-07-18,3379.621699,79.716326,22.396712
동,2014-11-30,3380.111222,64.062073,41.680524
동,2014-01-09,7181.30222,64.066475,44.973985
동,2008-01-01,3379.833738,64.064504,12.636904
동,2011-06-18,8438.194267,55.852917,8.158714
동,2017-02-22,7757.202536,22.580767,15.463026
동,2023-04-12,6227.371368,64.062454,90.636554
동,2008-01-01,3379.621699,64.065084,64.767821
동,2008-01-01,5822.5916,72.094471,3.637681
동,2011-06-29,3379.621699,7.499749,38.341241
동,2014-01-29,3379.621699,64.067031,53.761851
동,2026-04-14,3379.621699,64.06504,3.885064
동,2021-05-03,9946.656016,64.062465,35.963887
동,2010-03-19,3379.641819,37.516607,36.951954
동,2015-12-27,7171.65284,8.786588,33.813668
동,2014-09-23,4741.721905,64.066659,46.264604
동,2013-05-10,9687.906397,64.068617,92.678588
동,2018-10-25,3380.083916,64.068397,2.841759
동,2012-12-03,3379.964574,29.787925,42.610335
동,2023-11-20,3380.114116,64.059712,48.340284
동,2013-06-21,3380.085984,64.062154,2.841759
동,2015-04-19,3379.621699,64.063953,49.488723
동,2016-10-20,6930.538538,64.071021,5.093321
동,2013-02-25,3379.971389,41.318777,6.25122
동,2014-09-25,7997.714055,64.064363,46.197522
동,2017-01-14,5652.986356,64.067341,45.172399
동,2008-01-01,5163.494021,64.063884,64.767944
동,2017-09-03,3380.10131,72.337167,21.101956
동,2014-02-01,6615.281425,64.0678,2.841759
동,2017-03-12,9561.877013,64.060165,85.776461
동,2010-05-04,3379.91754,64.059393,91.761223
동,2010-02-02,3379.621699,83.574404,76.010741
동,2016-02-11,3380.006419,64.060723,61.576607
동,2014-07-02,9556.022481,8.695177,9.077702
동,2008-03-06,3380.115888,70.72996,45.952476
동,2013-06-12,3379.781388,64.071456,85.194336
동,2018-03-16,3379.626694,48.952295,42.615989
동,2008-01-01,9271.908347,64.058819,25.501858
동,2011-06-17,3379.996889,64.067993,3.699505
동,2015-11-28,3379.621699,64.059521,32.494908
동,2008-01-01,3379.621699,64.061217,65.272407
동,2008-01-01,3379.813396,41.004157,78.346145
동,2008-09-12,3379.925866,64.065918,8.099919
동,2008-01-01,3379.621699,64.060444,94.447558
동,2008-01-01,3379.857319,27.068506,92.851033
동,2014-07-04,5667.644712,64.071243,92.665418
동,2008-01-01,9946.656016,64.062412,2.841759
동,2016-04-12,9946.656016,64.065853,9.024224
동,2008-01-01,3379.621699,64.06481,49.491252
동,2013-08-27,8390.420389,64.068936,8.155362
동,2009-09-05,7305.941554,64.066355,48.272584
동,2012-04-06,7257.843813,64.064498,79.310169
동,2013-08-22,7952.054236,64.068577,31.341471
동,2021-06-25,3379.621699,8.660371,40.275315
동,2011-08-05,7765.727499,74.818533,87.667876
동,2024-06-17,9203.930835,25.612461,71.371827
동,2017-05-10,3379.621699,64.071203,7.405228
동,2008-01-01,7251.618992,64.071568,15.292687
동,2016-12-12,3379.807583,64.065614,84.728635
동,2016-08-19,9946.656016,38.746568,9.58962
동,2024-12-17,3380.118482,64.068787,76.170748
동,2010-04-27,9425.603071,64.064771,86.316044
동,2012-05-22,3379.800717,64.067876,37.068055
동,2008-01-01,3380.120238,47.615255,2.841759
동,2009-11-25,9946.656016,64.062229,17.161074
동,2013-01-23,3379.691032,64.064601,62.212072
동,2014-08-02,3380.066706,64.062341,87.875685
동,2014-05-13,3379.621699,64.067195,91.610685
동,2017-08-11,8349.830217,28.066237,34.886542
동,2011-07-29,3379.787641,64.066332,66.370405
동,2010-05-16,3379.621699,47.81926,87.236734
동,2008-03-21,3379.970719,64.058847,9.276762
동,2016-04-12,3379.705117,64.066588,53.100861
동,2010-09-06,8367.403771,64.060205,5.680192
동,2015-10-20,9946.656016,64.059333,41.652493
동,2012-06-18,3380.002748,64.068415,34.968721
동,2018-07-18,3379.621699,64.070524,2.841759
동,2014-11-24,7745.234315,64.059201,73.739134
동,2008-01-01,3379.621699,20.349133,8.128071
동,2018-12-22,6814.432415,64.068877,18.592303
동,2008-01-01,3379.985534,64.059032,25.284289
동,2015-03-03,5887.600106,64.059973,52.430534
동,2022-09-06,3379.989537,60.848003,73.47263
동,2008-07-14,3379.917181,64.06926,65.694568
동,2019-04-17,6286.129271,64.070714,56.549228
동,2015-11-24,3379.621699,64.064139,8.79546
동,2024-02-19,3379.621699,33.074347,71.921478
동,2017-01-08,6637.461913,64.059432,19.326653
동,2014-10-01,5277.033787,30.146441,74.17718
동,2010-07-11,3379.621699,75.574519,6.657962
동,2013-08-15,3380.082047,64.063459,48.801836
동,2008-01-01,5858.700006,64.060285,13.491421
동,2027-10-01,3379.621699,27.746049,30.656317
동,2008-01-01,3379.621699,64.064174,55.109873
동,2009-07-30,8535.936209,8.756089,2.841759
동,2008-01-01,3380.004549,54.313135,39.087837
동,2010-01-03,7188.143008,64.060565,2.841759
동,2021-05-14,3379.621699,64.063576,61.265006
동,2011-12-19,7016.709127,60.394424,75.459678
동,2011-01-08,3379.621699,64.06186,2.841759
동,2016-04-11,3379.805158,64.067395,67.026376
동,2022-04-21,3379.66343,83.322975,41.526684
동,2020-06-13,9593.942416,64.066617,38.920734
동,2009-07-11,3379.866073,55.844871,23.838879
동,2019-11-19,9946.656016,64.060662,76.296844
동,2027-10-01,3379.621699,42.450473,65.329192
동,2018-10-18,3379.912436,64.063599,48.67394
동,2009-08-20,3379.644062,64.067114,15.54844
동,2025-05-30,3380.055938,74.756843,76.198747
동,2012-06-02,6138.417956,64.059192,2.841759
동,2018-12-15,7097.169736,64.059635,74.020722
동,2008-09-01,6103.51836,64.061369,46.912617
동,2008-01-01,3380.114798,64.068699,9.132599
동,2008-01-01,4730.332535,64.070136,91.873421
동,2008-01-01,3379.917,75.49828,5.212877
동,2008-01-01,3379.970306,8.687387,2.841759
동,2014-11-20,3379.621699,66.719071,41.578755
동,2010-10-08,3379.65644,72.397883,53.339418
동,2008-01-01,3379.621699,64.059191,77.449969
동,2023-02-17,3379.621699,64.065338,91.957581
동,2008-01-01,3379.621699,64.059399,37.783031
동,2008-01-01,5826.627904,64.069926,28.602662
동,2016-01-07,3379.621699,47.92267,2.841759
동,2022-02-08,7170.560871,8.519902,46.216859
동,2012-10-21,3379.934777,64.068399,94.447558
동,2016-09-24,3379.904288,74.774482,19.525803
동,2009-03-11,3379.709406,64.064095,76.22672
동,2025-06-19,3379.621699,64.064165,73.964574
동,2015-03-16,3380.063908,64.06553,37.971161
동,2013-08-30,3380.042724,75.723077,92.619427
동,2011-01-21,3379.621699,64.061649,15.057661
동,2017-08-11,6969.10069,34.001961,55.223613
동,2010-12-10,7135.372408,64.06543,38.584988
동,2027-10-01,6808.282281,64.068073,50.757059
동,2011-01-31,9557.507262,43.337346,55.603726
동,2014-02-27,3379.822174,64.060679,18.923195
동,2018-04-09,3379.75553,64.066376,39.008143
동,2016-07-31,9252.580567,64.071692,29.302967
동,2010-09-07,3379.916909,64.067616,94.444076
동,2009-08-18,3379.751699,64.060248,24.183836
동,2012-11-21,3380.074529,69.594356,42.060864
동,2008-01-01,6057.156536,28.918991,8.094892
동,2013-10-07,3380.012092,64.067957,74.076847
동,2010-01-15,8332.897981,64.064923,41.003535
동,2012-03-31,3379.621699,47.933701,14.970084
동,2017-11-04,3380.033974,41.200337,45.224899
동,2026-03-16,7747.892416,64.064627,71.54684
동,2010-05-29,3380.000578,7.499749,8.117879
동,2008-01-01,3379.621699,29.85232,7.654044
동,2008-01-01,3379.621699,64.069537,68.672591
동,2013-10-26,7766.89362,64.062343,31.400785
동,2008-01-01,3379.783544,9.688154,66.110342
동,2008-01-01,9398.43578,8.468939,13.252805
동,2013-10-17,6541.985328,64.064584,60.920398
동,2018-07-29,3379.956549,64.06864,46.3357
동,2008-01-01,7510.690309,65.838331,46.036326
동,2014-09-07,3379.621699,75.59574,49.493776
동,2022-01-30,3379.740432,37.442771,48.543067
동,2011-04-23,8543.584875,52.420141,16.291817
동,2011-06-22,6247.177964,37.590443,48.117855
동,2018-08-14,3379.944244,41.773851,8.10489
동,2012-12-07,3380.024293,8.779226,35.050879
동,2013-05-29,9697.462594,10.060466,26.574221
동,2013-09-23,7750.552678,64.067252,79.749144
동,2020-06-06,3379.885878,64.070655,46.794332
동,2019-06-19,6126.29346,48.987762,27.400962
동,2018-02-05,3380.109769,64.069823,43.488105
동,2008-02-03,3379.621699,64.070065,2.841759
동,2008-01-01,3379.621699,64.070588,73.945829
동,2008-01-01,3380.069859,64.071029,42.908058
동,2013-05-11,7220.495522,64.060379,15.594537
동,2020-07-31,5974.673778,64.06771,2.841759
동,2020-03-12,9946.656016,64.060371,15.505713
동,2013-11-09,9946.656016,64.065328,41.994194
동,2017-04-28,3379.878554,64.067282,29.471452
동,2013-12-19,3379.621699,69.293934,41.917664
동,2012-04-01,3379.678963,64.070996,15.18786
동,2010-01-06,3380.10358,64.069639,10.798005
동,2009-11-06,3379.621699,64.065551,20.55398
동,2014-01-17,3379.621699,64.069634,27.749975
동,2026-05-15,3379.621699,64.061881,72.253088
동,2014-11-24,5272.661356,64.065857,55.427782
동,2009-06-06,3379.663965,25.361745,33.223256
동,2008-01-01,3379.621699,64.065769,62.012423
동,2008-01-01,5831.634729,41.663441,55.503179
동,2008-01-01,3379.621699,64.069907,7.565102
동,2008-01-01,9614.527991,64.070212,15.484338
동,2010-10-27,3379.866699,61.781115,29.259314
동,2014-09-29,3379.621699,64.068793,76.05377
동,2015-03-02,7193.120368,37.811993,68.48925
동,2015-03-11,3379.936985,75.150173,76.383967
동,2016-05-20,3379.904458,53.216677,28.935356
동,2011-10-22,3379.848496,39.503149,17.660391
동,2017-06-11,5998.24016,74.800956,94.447558
동,2008-01-01,3379.990288,64.067071,82.444897
동,2022-05-03,3379.621699,40.842106,38.572581
동,2017-07-29,7855.390571,64.069435,61.695265
동,2008-08-02,3380.031353,64.066248,46.305269
동,2008-01-01,3379.621699,19.780828,82.448232
동,2017-02-11,6956.246291,64.065572,2.841759
동,2012-04-21,3379.621699,64.069783,10.255023
동,2015-08-10,3379.861077,30.70865,7.734436
동,2018-11-23,3379.621699,64.062926,87.898507
동,2013-04-17,9561.281656,19.803519,75.543199
동,2011-10-30,3379.685435,13.641133,73.641576
동,2008-01-01,7901.653404,64.06782,20.311285
동,2014-11-26,3379.621699,64.063512,45.880093
동,2012-12-03,3379.843939,20.674454,43.733465
동,2009-12-13,3379.917276,8.510594,61.448985
동,2011-05-25,3379.621699,64.068303,24.631816
동,2022-01-08,3379.645702,60.792414,15.032021
동,2017-04-26,9946.656016,64.062297,52.571367
동,2024-10-14,3379.926647,64.068779,8.637879
동,2016-03-29,3379.621699,64.061544,10.294189
동,2008-09-07,3380.131002,69.055719,83.752571
동,2026-04-09,3379.996218,64.07032,88.122082
동,2010-04-15,9200.918765,64.065576,39.100798
동,2015-01-27,3379.927491,7.499749,69.729528
동,2018-04-10,3379.621699,64.060072,82.446564
동,2008-01-01,3379.621699,64.06419,29.639873
동,2021-03-08,3379.621699,77.796294,32.423529
동,2008-01-01,3380.039467,64.066733,91.063727
동,2010-10-22,5641.879581,64.059056,24.377635
동,2008-01-01,3379.926446,64.063069,22.141249
동,2008-01-01,6172.983353,64.063246,2.841759
동,2008-01-01,5216.643964,64.064146,31.651754
동,2019-02-16,6729.792684,7.499749,47.992704
동,2022-12-02,3379.638665,40.448965,39.113806
동,2009-01-02,3379.621699,45.615704,42.88179
동,2008-05-20,3379.824255,64.05886,2.841759
동,2008-01-01,3379.643238,64.065993,37.329207
동,2008-01-01,9946.656016,30.05134,72.544519
동,2016-09-15,3380.095531,64.060061,85.969079
동,2008-09-19,3379.621699,90.517829,38.891579
동,2025-01-02,3379.747552,7.499749,12.478888
동,2013-01-28,7033.692672,48.287422,2.841759
동,2022-12-04,7365.164013,64.059361,19.545929
동,2008-01-01,3379.933171,40.631492,75.967715
동,2008-01-01,6815.970084,64.068194,7.673919
동,2008-01-01,3379.621699,64.066639,5.761876
동,2020-10-07,3379.715799,7.499749,9.290954
동,2010-10-22,8470.650191,64.060347,2.841759
동,2008-01-01,3379.956622,64.065601,94.16724
동,2008-01-01,4773.502344,45.521392,86.605194
동,2020-04-23,3379.621699,65.425472,19.443783
동,2025-10-24,7245.394491,47.927091,31.60448
동,2014-09-19,3379.787444,64.06364,43.794368
동,2014-01-31,3379.621699,64.065683,39.562061
동,2015-05-31,3379.695242,64.070797,42.610816
동,2011-11-18,7003.089062,41.616565,27.307304
동,2008-01-01,3379.908491,64.141899,47.930114
동,2014-09-15,4258.832802,54.751709,9.31935
동,2014-08-27,3379.621699,64.064673,8.666782
동,2025-03-28,3379.906789,8.621136,30.629269
동,2010-06-15,6777.458132,7.499749,49.520809
동,2017-12-06,3379.621699,8.541161,9.14376
동,2019-04-29,3379.968464,64.070461,43.058731
동,2008-01-01,9696.436875,64.068453,50.732398
동,2011-08-20,3379.621699,64.065682,20.301825
동,2012-09-29,3380.009193,64.059258,21.152593
동,2020-07-09,3380.051346,64.065828,9.013312
동,2020-06-12,8512.314619,64.059197,26.992094
동,2010-04-21,3380.019708,64.064717,15.171613
동,2008-08-07,5693.552141,48.899595,73.73726
동,2008-01-01,3379.621699,11.354627,90.664792
동,2012-03-06,3379.962521,65.492719,31.371175
동,2008-01-01,6475.01983,28.87951,13.133433
동,2012-02-24,9946.656016,36.166332,93.287927
동,2008-01-01,9946.656016,62.77158,30.390145
동,2008-01-01,3379.621699,64.071283,42.03232
동,2015-10-05,3379.621699,72.69764,16.462842
동,2008-01-01,3379.621699,64.069884,86.83249
동,2012-03-30,3380.083183,64.068871,12.166393
동,2011-04-25,8677.90983,64.064118,55.256137
동,2014-04-10,6801.292505,7.499749,41.190951
동,2017-09-01,3379.899062,44.521273,93.580099
동,2016-09-05,3379.967552,28.721544,87.164877
동,2018-05-10,3379.836134,64.06826,8.652339
동,2010-12-03,3380.082798,52.734538,24.216133
동,2014-07-28,3379.79198,64.067701,50.236552
동,2008-09-07,3380.038629,64.065692,60.882819
동,2016-05-28,5862.312338,17.985775,51.705916
동,2013-10-28,3379.621699,11.704691,2.841759
동,2025-01-17,3379.994145,64.065729,22.0561
동,2014-08-25,3379.817348,64.059382,73.557146
동,2024-06-20,9557.09941,76.658896,68.31931
동,2010-03-15,3993.238222,64.060627,49.377251
동,2014-07-30,3380.066044,90.517829,41.638462
동,2012-12-13,9466.72706,44.983365,66.435352
동,2014-04-24,3379.762268,79.300639,34.927649
동,2020-04-17,3379.865571,36.999741,13.19321
동,2016-03-14,3379.978855,64.06283,67.941444
동,2010-06-16,3379.621699,64.071408,6.340841
동,2008-01-01,3379.621699,64.071334,11.369767
동,2019-01-11,7175.47699,64.062688,46.258799
동,2013-09-27,3380.04785,64.061581,40.723415
동,2010-04-28,3379.848555,69.038127,82.451015
동,2013-05-05,3379.621699,43.093822,44.428514
동,2022-09-13,4648.553442,64.05878,92.628415
동,2008-02-11,3379.621699,64.067273,73.7698
동,2016-02-07,3379.79899,48.903987,49.484795
동,2025-03-02,7191.5138,64.063303,2.841759
동,2017-06-02,3379.75853,64.067277,2.841759
동,2016-06-14,3379.971669,64.067134,76.205737
동,2014-10-19,3379.855602,64.067447,41.596103
동,2008-08-16,9946.656016,64.067292,35.030354
동,2011-10-20,8468.668262,64.069672,15.204182
동,2016-02-08,3379.920412,44.752303,52.549081
동,2008-01-01,7394.269186,64.068866,45.382486
동,2012-03-10,9146.979614,64.069132,56.345733
동,2019-09-20,9158.688356,64.069467,49.585202
동,2013-03-30,3379.621699,7.499749,27.967483
동,2027-10-01,5837.824951,32.765139,72.167603
동,2023-11-02,7196.332769,41.81048,30.830319
동,2016-07-18,6237.44021,64.069696,3.854071
동,2015-06-14,3379.621699,64.061782,2.841759
동,2015-10-13,5674.973613,64.069725,72.034721
동,2008-01-01,7198.741916,64.071336,34.033591
동,2008-01-01,9946.656016,72.155141,42.650199
동,2010-01-17,3379.693234,64.062714,87.890901
동,2010-07-02,3380.108252,67.249071,15.571072
동,2013-05-17,3380.045103,40.41603,72.723977
동,2011-01-21,3379.836047,70.892253,2.841759
동,2008-01-01,3380.014677,64.066647,42.667499
동,2014-10-31,3380.013222,37.368936,72.260014
동,2016-04-22,3379.635102,64.065578,68.256359
동,2018-11-30,3379.939369,64.061917,30.376684
동,2017-03-07,9648.807461,64.069188,75.881661
동,2014-04-07,3379.818257,64.063554,5.384466
동,2008-01-01,3379.621699,64.067221,64.03211
동,2019-07-06,3379.679267,13.744931,7.681829
동,2023-10-18,3379.940523,64.068282,37.590451
동,2009-08-12,8031.228332,64.062519,2.841759
동,2011-07-12,3379.621699,64.062631,77.932994
동,2009-02-18,3379.985659,64.063555,45.896249
동,2018-03-18,3380.019465,64.07181,43.181404
동,2012-01-05,3379.968259,64.060409,73.72614
동,2022-10-17,8213.431871,64.069594,9.246578
동,2011-10-27,3379.786034,42.321818,38.226202
동,2018-08-30,9020.471641,64.070296,41.735712
동,2015-07-18,9946.656016,52.150662,94.431699
동,2018-06-24,3379.621699,41.397758,42.611272
동,2011-10-03,3379.621699,40.993915,50.806394
동,2008-01-01,3380.02967,90.517829,31.050003
동,2008-11-18,9946.656016,49.459282,42.789844
동,2018-04-20,9001.53196,50.86377,23.271704
동,2022-01-04,9946.656016,64.06272,48.452928
동,2008-01-01,5671.309581,59.801358,11.445159
동,2014-10-10,9254.080675,43.618055,31.923807
동,2019-11-29,3380.132509,69.042552,90.693033
동,2008-01-01,3379.621699,7.499749,19.472463
동,2015-09-03,3379.621699,64.059849,72.455555
동,2024-07-02,7195.52985,64.068563,92.731267
동,2019-01-11,3379.753745,64.065618,14.963238
